AR6IJ6U1187B99FC7C,SergioPul,3.3398395288469294
ARJA1841187FB3A029,SergioPul,4.315712109986507
AR21YNH1187FB49649,SergioPul,3.8052925490114884
ARSQFIK11F50C4D038,SergioPul,3.2002029338989733
AR1VCLT1187FB4C8AC,SergioPul,4.172255834849316
AR1X2H01187B98CCF2,JennyMol,4.5851464687433445
ARB4ZRM1187B993147,JennyMol,4.967235320187822
AR4BJFD1187FB43082,JennyMol,3.3321486599792136
ARK3IS51187B99B51C,JennyMol,4.494819638615024
ARS54I31187FB46721,JennyMol,4.974123217354168
ARHTV1S1187FB547F8,StevieWhi,3.656714641098219
ARZLS3G1187FB38347,StevieWhi,3.105614060076187
ARP96FM1187B9AEA77,StevieWhi,4.047856660767595
ARJIQLJ1187B998316,StevieWhi,3.727336382877149
ARKC83D1187B9AB367,StevieWhi,3.14880789250991
ARWPYQI1187FB4D55A,CaraLao,3.1166012713850364
ARELFMN1187FB3D68B,CaraLao,4.96435591836714
AR1LQNB1187B9A6AE5,CaraLao,3.1565214268941135
ARD7U0O1187FB5531A,CaraLao,4.283835854741122
AREV2491187B9B017E,CaraLao,3.594337998682096
AROCP781187B98E2A3,HelgaTel,4.1575701832454515
ARDG6IY1187B9AAE87,HelgaTel,3.571699418877273
AR1JGQT1187FB56878,HelgaTel,4.443305616712555
AREHMUC1187B98B91B,HelgaTel,4.121213090672742
AR6137D1187B9A39C8,HelgaTel,3.064363524190405
ARI2JSK1187FB496EF,JolynAus,3.171687252142374
AR2S4CA1187B99632E,JolynAus,4.850344358531104
ARZXTEY1187B9997A7,JolynAus,3.72027478615305
ARJQ8WU1187FB37FCD,JolynAus,3.3710339334716433
ARE8GLF1187FB52532,JolynAus,4.302559765359027
AR89DTT1187B9A7ED5,YoshieMil,4.063187853089376
AR7KA5V1187FB44E6B,YoshieMil,4.634904909831162
ARGV2PR1187B9AD702,YoshieMil,4.223755252347058
ARO4WQR1187B9B9825,YoshieMil,4.406932390761197
ARBJC9U1187B9A70AC,YoshieMil,4.609954112596158
ARI4RPW1187B9B862D,HildegardeMal,3.892664656688725
ARCCBWR122BCFCBB85,HildegardeMal,3.5961727157676364
ARM0RY81187B9AF248,HildegardeMal,3.301103401827463
ARSZVAK1187FB4A9F0,HildegardeMal,4.161762342360656
AR83XLX1187B991E33,HildegardeMal,4.454034747965711
AR1LQNB1187B9A6AE5,SherleneVer,3.2850254235650684
AR3NPVS1187FB5108F,SherleneVer,3.9183399056703543
ARCRR5X1187FB3BD4A,SherleneVer,4.286938248434192
AR1X2H01187B98CCF2,SherleneVer,4.0985196908508374
ARM3QKQ1187FB421E0,SherleneVer,4.517944963919932
ARBJI5N1187FB400D0,LuciusDec,3.748994853703362
AR59GUH1187FB4DF84,LuciusDec,3.5011455993918164
AR8WHEJ1187B98CDCA,LuciusDec,4.193639393889308
ARQI60P1187FB464C9,LuciusDec,4.209529231007635
ARCGJ6U1187FB4D01F,LuciusDec,4.5761702613998585
ARRH2S81187B98C8AA,TatyanaFur,4.961059515036249
ARELA4P1187B991507,TatyanaFur,3.904575081361879
ARLTWXK1187FB5A3F8,TatyanaFur,3.73087739682112
ARQFKVO1187B9B1777,TatyanaFur,4.924184813083838
ARWGIOC1187FB4CBEF,TatyanaFur,3.345536468949451
ARWSMC91187B9AD369,KarrenLas,4.954569974433161
AR9XPQF1187FB5A693,KarrenLas,3.1793427942755192
AR12F2S1187FB56EEF,KarrenLas,4.467615506532842
ARHUQUF1187FB382E6,KarrenLas,3.552692529881287
AR82GTS1187FB5662F,KarrenLas,3.3558039943514215
AROMMO41187B99F8FF,RossanaHur,3.8976355412236217
AR93K7R1187B9AC92A,RossanaHur,4.252696899048787
ARUIRHK1187FB55534,RossanaHur,3.286816693357864
AREENKN1187B98F35D,RossanaHur,3.797205691566879
ARBJFXO122C8677DF0,RossanaHur,4.842543426197473
ARTDUXM1187B9899ED,JeannineAgu,3.5164025215748773
AREV2491187B9B017E,JeannineAgu,3.8627251263650733
ARH4N0N1187FB3E1F1,JeannineAgu,3.9464427897565826
ARQ0JU31187B99B2B5,JeannineAgu,4.517408495030738
ARIRD6J1187FB5A98C,JeannineAgu,3.835143244980496
ARCPN4U1187B9A94B7,RubenBal,4.154828619939488
ARXWBOL11E2835E5BB,RubenBal,4.553493166550279
ARU2IVS1187FB42A82,RubenBal,4.749072380964279
ARDGPFY1187B9A371B,RubenBal,3.5321389631852727
ARGSAFR1269FB35070,RubenBal,4.670342523549923
ARMTTWG11F4C83E6AE,LouettaRos,4.689616265092809
AR06USW1187FB4EACA,LouettaRos,4.9315649443930045
ARGBR4I1187B99D073,LouettaRos,4.7695764380894445
ARZFRQM1187B9A9772,LouettaRos,4.37437716034016
ARHDHOX122988F500E,LouettaRos,4.2380267124540065
ARA7WV51187FB532B0,LouiseBus,3.3905423876561125
ARQXR6R1187FB46FD6,LouiseBus,4.708895283194119
AR0TZ7T1187B994E37,LouiseBus,4.15031231489521
ARNWBIU11F50C505F4,LouiseBus,3.3887653531959376
ARBPRTL11F4C83CB05,LouiseBus,3.1788664957280446
AR97EHA1187B98AD5F,YvonneNor,4.306643779676565
ARM9QAE1187B9AF687,YvonneNor,4.466354844153674
ARC2HVM1187B98CE05,YvonneNor,3.0968234111530064
ARK8EHO1187B9B71D1,YvonneNor,3.51167287552153
ARC18161187FB4CF4B,YvonneNor,3.143120322882565
ARY0XD81187FB5CF38,SueannUts,4.922362021722373
ARS1DCR1187B9A4A56,SueannUts,4.040714437692529
ARHKQGH1187B9A4DB4,SueannUts,3.171790035215009
ARS86AJ1187B9B4225,SueannUts,3.206921385095607
ARRXPRY1187B9A8B34,SueannUts,3.9247704119085016
AR2O20V1187B989AF6,WmCas,4.269592943054361
AR7GUNF1187B990CCF,WmCas,4.12159873557864
ARYCKB61187B998E70,WmCas,3.4491590661724496
ARQILMW1187B9890DA,WmCas,3.8987941051430512
AR7SVRP1187FB55875,WmCas,3.48477222427983
ARBXVFV1187B99AA63,SeanWes,3.69606286796577
AR21YNH1187FB49649,SeanWes,4.026798647835652
AR0CWSC1187B9AFE3F,SeanWes,3.477882798166583
AR03BDP1187FB5B324,SeanWes,3.0267909527774766
ARGDSO91187B9AAB35,SeanWes,3.506839771990382
AR0WAW61187B98B7D7,HiediGri,4.220772667176712
ARE7AY71187FB53D26,HiediGri,4.455682389570491
ARH6W4X1187B99274F,HiediGri,3.143087987384371
ARXZIHJ1187B9A4ED9,HiediGri,4.85619131377243
ARML3X41187FB35F2E,HiediGri,4.1328005650197195
ARSIECN1257509EBB0,AliaRea,3.428742271396305
ARPV8QO1187B98B77F,AliaRea,4.880391794947552
AR2G8SU1187FB4A871,AliaRea,4.683288040503456
ARD4KNM1187FB3626A,AliaRea,3.6343698607285937
AR40GSU1187FB3AA01,AliaRea,4.328908581118893
AROBHK51187B9AD82B,LynnaSid,3.1255718531223167
ARB6OGR1187FB4D43D,LynnaSid,4.487701862784199
ARZFRQM1187B9A9772,LynnaSid,4.31649118057415
ARUUXNF1187B98FB36,LynnaSid,3.373679764656299
ARDCE3Q1187B99D0D7,LynnaSid,3.8766527221303932
AR7C6G11187B9B4C1E,AlejandraHer,4.870976497195969
ARJPADO1187B9897CE,AlejandraHer,3.888302807458726
ARY1P2B1187B9B78F5,AlejandraHer,3.0040755148856952
ARMBDNQ1187FB3F3EC,AlejandraHer,3.126061827403166
ARRVUWA1187B9A0FE2,AlejandraHer,4.764351662773496
ART1R9I1187B9B3324,NaomaCob,4.82171546474047
AR1DLF21187FB3CBF0,NaomaCob,3.940182383367176
ARMTIIX1187B9A1896,NaomaCob,3.1745398247451053
AR82DJK1187B991107,NaomaCob,4.298740428748036
ARVBP9K1187FB48254,NaomaCob,4.318788911718206
AR3WMW01187B9921F7,JaneeLay,4.739991447508811
AR243ZT1187B9A98D2,JaneeLay,4.651559539133332
AR1QXAQ1187FB47FAC,JaneeLay,4.040789675707321
ARZBYDY1187FB46DD7,JaneeLay,3.432584558858878
ARR6CVD1187FB3F2BF,JaneeLay,3.2585106773159795
AR5ZJLK1187B9B3A8E,YolandeGoi,3.735344822365508
ARGNZOL1187FB5CE7C,YolandeGoi,4.27740063785257
AR0NS5Z1187B99AF79,YolandeGoi,3.569838900509093
AR202MX1187B9B0383,YolandeGoi,3.193423112080782
AR7BMMV1187FB5B2D7,YolandeGoi,4.044354312834444
ARGESWU11F4C83BA07,TobieCra,3.372849957833595
AR2SMD91187B9B0582,TobieCra,4.177547685984836
AR02YGA1187B9B8AC4,TobieCra,3.0807205270412767
ARZYPLF1187FB45B9B,TobieCra,4.451268328586844
AR4C7UZ1187B9AB278,TobieCra,3.312433149832214
ARLCEUJ11F4C842D6A,TomasaOqu,3.722420003087501
ARN0DMU1187FB5B63A,TomasaOqu,3.0727054413235457
AR4IYQR1187B98F8F3,TomasaOqu,4.896745802506921
ARDXGVT124207832C0,TomasaOqu,3.733264871083243
ARDQO721187FB3C6D9,TomasaOqu,3.108698056932149
AR6CLFP1187B9ACB94,LaylaGre,4.768591965703594
ARWZSFC1187FB567BF,LaylaGre,4.944412298544647
ARIU0MA1187B98D36F,LaylaGre,4.915710070389697
ARL6UP41187FB5C604,LaylaGre,4.2434119957862775
AROJAG11187B9B71A3,LaylaGre,4.728893593783083
AR4IWYN1187FB47DF6,ClarindaHer,4.653905530004291
ARGK3QC1187B9B351A,ClarindaHer,3.33803604254798
ARUKJUP12086C14589,ClarindaHer,4.291823506942009
ARVKAWO11F50C47C9A,ClarindaHer,4.573226235385736
ARVD9M11187FB49291,ClarindaHer,3.0868963647418646
ARV4KO21187FB38008,RicardaRou,4.223905805273866
AR4B1LP1187FB55C83,RicardaRou,3.3785733479753532
ARQL2SZ1187B99244B,RicardaRou,3.7892281747272927
ARSX72J1187FB3740D,RicardaRou,3.7442390144497604
ARTE6AQ1187B9B2826,RicardaRou,3.3764301091981297
ARBFQ7L1187B9ACD48,DelfinaMck,4.105246800150453
ARTXEZN1187B9B8190,DelfinaMck,4.0385939929422925
AREMPZY1187B9B8FF3,DelfinaMck,4.207728323740415
ARR40ZV1187B9A10A8,DelfinaMck,3.329606550132815
ARFK98R1187B9B0552,DelfinaMck,3.9230813447036086
ARGDY4Y1187B9A334F,ShavonneEng,3.0769297362896393
AR2WUJP1187B99364C,ShavonneEng,3.8315554360472657
ARK7ZPW1187B99C170,ShavonneEng,4.299963795442707
ARNEL2O1187FB4421A,ShavonneEng,4.43714527586174
ARYBUAO1187FB3F4EB,ShavonneEng,4.40911122368377
ARJ7NR71187FB437B7,AbelSuy,3.8629084756009533
AR3WMW01187B9921F7,AbelSuy,4.959143440269584
AR93K7R1187B9AC92A,AbelSuy,3.179148869472663
ARQIB731187FB3BE17,AbelSuy,4.59557938325026
AREENKN1187B98F35D,AbelSuy,3.2142319799809287
ARXB7B21187B98BEF0,GloryPer,4.108058975204524
ARBHBE91187B9A1F58,GloryPer,4.909172161589834
ARY0W1O1187FB5B8C0,GloryPer,3.641660902145537
ARTCO131187B9B9ADB,GloryPer,4.69964351915955
ARY02GH1187B99B223,GloryPer,4.298115899556931
ARWK5QH1187B9A9B7F,NelsonGro,4.847346370129269
AR8TCLH1187B9A85E4,NelsonGro,4.689384630281553
ART3O5Z1187B9AB043,NelsonGro,4.0150732913075196
ARXGICZ1187FB444DD,NelsonGro,4.6708932676948205
ARJRRJZ11F50C47E95,NelsonGro,4.117929898131856
ARPU5CQ1187FB4469F,AudreaSho,4.462691027460749
ARYLSGC11F43A69EF6,AudreaSho,3.900839162796623
ARRXG5Y1187B9AA016,AudreaSho,4.661416621663367
AR039B11187B9B30D0,AudreaSho,4.850225142430821
AR1IY3B1187B98B384,AudreaSho,4.00327451074282
ARNLW7H1187B99EC9D,ObduliaDeh,4.001713690782632
ARFAGIR1187B997EA1,ObduliaDeh,4.538795815346558
AR8TCLH1187B9A85E4,ObduliaDeh,4.168924436818601
AR11YQ81187FB3C654,ObduliaDeh,3.6624578201321523
ARDINVM1187B98A6C1,ObduliaDeh,4.220118451357437
AR6Y8JF1187B9BA1D5,KiraTet,4.5032055903925965
ARSFVDS1187B990F14,KiraTet,4.587517756433069
ARFSPOV1187B9B2363,KiraTet,4.668629251349193
AR84AQE1187B98AD9C,KiraTet,3.110455759917301
AR1X2H01187B98CCF2,KiraTet,4.27086808357679
ARUUXNF1187B98FB36,NgaGre,3.231112684364584
ARCLCFS1187B9AE476,NgaGre,4.761030017863607
AR58SJE1187B9A8E4C,NgaGre,4.151052547903059
ARV3IN31187FB4AAAE,NgaGre,4.219631785260267
AR199MY1187B9B731E,NgaGre,4.381397373863785
AR7DFJP1187B992F13,GeorgettaTup,4.51574075254407
ARW644S1187B9B4924,GeorgettaTup,3.8225956114533863
ARP7DLV1187FB4EF07,GeorgettaTup,4.387121264538769
ARTQ0WY1187B98A7B0,GeorgettaTup,3.451924631946606
ARCVMYS12454A51E6E,GeorgettaTup,3.6730611218105444
AR1ZZOW1187B99BA84,ElenorBoy,3.234261179836042
ARB9WJ11187B98BF17,ElenorBoy,3.9164101192785488
AR78ZID1187B9B31ED,ElenorBoy,3.578992404537608
ARYHTAK11F50C4A2FB,ElenorBoy,4.640118146267711
AROYBLU1187B99A255,ElenorBoy,3.3680751925497634
ARCRR5X1187FB3BD4A,StephanyAhl,3.9385430550171083
ARAHQDS1187FB55275,StephanyAhl,3.8108776950764773
ARXIPJZ1241B9C818F,StephanyAhl,3.4028833411734274
AREHK7O1187B9ADDD7,StephanyAhl,3.697890444843405
AR9HQ6Y1187FB3C2CB,StephanyAhl,4.697032451528066
AR7KA5V1187FB44E6B,TomikaAdc,3.5129338870337543
ARGHPIE1187FB3CCDF,TomikaAdc,3.35262844634077
AR1NT3H1187B99F67B,TomikaAdc,4.5087525651172555
ARX2DLI1187FB4DD03,TomikaAdc,4.850257646711653
ARQXAUH1187B9BA010,TomikaAdc,3.1352319997490743
ARTXS851187FB411C7,ChaeBos,4.89053033198199
ARGBGC71187FB3DD0B,ChaeBos,4.552299346948383
AR2BBHS1187FB4AE06,ChaeBos,4.565337308821823
ARECPYG11C8A42B5BF,ChaeBos,4.324323952297844
AROEL1B1187B988B90,ChaeBos,4.6205103159388585
ARNORNI1187B98CAFB,JanyceBon,4.958264118785723
ARZ05QG1187FB3843E,JanyceBon,4.132239743019156
ARUTP601187FB388AC,JanyceBon,4.983919582893472
ARF4V431187FB3AA41,JanyceBon,3.2522255341217132
AR8J63I119B8668504,JanyceBon,3.95752560391748
ARZJ4MI1187B9AF5AF,ArturoCha,3.4875687137271885
AR00MBZ1187B9B5DB1,ArturoCha,4.376552167592218
ARP32X81187B99EBF5,ArturoCha,3.2398030704849083
ARQCHDN1187FB4C7C2,ArturoCha,4.03522555835723
ARAJPHH1187FB5566A,ArturoCha,4.073812337856502
ARTTFGF11F4C84563C,IrisBas,4.732542492905032
ARWX7AO1187B9B91AA,IrisBas,4.499256810788431
ARNMHWR11F4C83B384,IrisBas,3.6090690341436416
ARWK5QH1187B9A9B7F,IrisBas,4.130735374257835
AR6J3X81187FB59A7B,IrisBas,3.6346350463008346
ARCACMY11C8A42C870,JongChe,3.051351844496446
ARJFBZ41187FB560A0,JongChe,4.4708620467429645
AR3PN3R1187FB4CEBD,JongChe,4.96212820944068
AR4BSBD1187B9ACD3A,JongChe,3.8760979746080375
ARTYXQC1187B9ACAB2,JongChe,4.702578456072524
ARW4AGO1187FB4F107,RiaBem,4.494809793549574
ARC4HSQ1187FB55940,RiaBem,3.3570999011057197
AR0BLA51187FB4E6CD,RiaBem,3.288896458725386
ARNTTHK1187B98FF64,RiaBem,3.694105158831394
ARGLRBB12472CE2CFF,RiaBem,4.5775641089051815
AR039B11187B9B30D0,CoraleeWad,3.284531693752351
AR0G47L1187B98CC6D,CoraleeWad,4.883486632855763
ARK6JC91187B9B4B2D,CoraleeWad,4.1948516297194685
ARGC7FQ1187FB409CC,CoraleeWad,4.324260909969972
ARIRD6J1187FB5A98C,CoraleeWad,3.150409685279797
AR84SHT1187FB4687A,KristineSol,3.3264240945506414
AR3THYK1187B999F1F,KristineSol,3.9204521095729756
ARQRQRA12131B4B5A8,KristineSol,3.715204201570936
AR4B3RX1187B9A868A,KristineSol,3.026282188278489
ARRBF3M1187FB4D59F,KristineSol,4.615414995987894
ARRBINW1187B98AE6D,VernitaJur,4.661727485916521
ARD0FN11187B9B25CD,VernitaJur,3.447823076692238
ARBM4TC1187FB5CE98,VernitaJur,4.279565260128141
ARNXNH81187FB52EB5,VernitaJur,3.8315705165392737
ARYCP7D1187B99516B,VernitaJur,3.0574710610303373
ARWHM281187FB3D381,RaisaHan,4.575212491786049
ARLLRL61187B9B6698,RaisaHan,3.856550220607014
AR38I491187B9B2F2D,RaisaHan,3.648773886207536
AR21YNH1187FB49649,RaisaHan,4.167865812306839
AR64N1H1187B996199,RaisaHan,3.5486182490175366
ARVEFIT12086C1686D,SandyDed,3.53549577474357
ARM4WGN1187FB3C746,SandyDed,4.410734601834626
ARKU2GK1187B98C8AB,SandyDed,3.435974180326544
AR37ILI1187B98E27B,SandyDed,3.9783095997508555
ARKJVHY11E2835E76B,SandyDed,3.352523295683799
ARODP5P1187FB40142,BeckiTan,4.496424229787286
ARHFEBO11F50C4825A,BeckiTan,4.686179564584996
AR9AN471187B99E0DA,BeckiTan,3.5119730420372797
ARYQQY31187B9ABBE1,BeckiTan,3.742746531442304
AR223M11187B9ADDD6,BeckiTan,3.486151608996356
ARXJSHW1187B9A2A52,RollandSee,3.840101326135638
ARE9J081187FB4E58B,RollandSee,3.1374138854800044
ARHO1WI1187B98CB84,RollandSee,4.142662622193189
ARZ8S071187B993849,RollandSee,3.1712261579153997
AR8ACFK1187B9B4063,RollandSee,4.294940618435018
ARNARI81187FB3C9A7,PortiaRid,3.1564978275256994
ARXP7MQ1187FB3AC5F,PortiaRid,4.944479226020791
ARL6UP41187FB5C604,PortiaRid,4.5405045366536
ARODBRG1187FB3FD99,PortiaRid,3.2035558977856278
ARQZY2A1187B9B7604,PortiaRid,3.727155653058758
AR1N3PB1187B9B25C1,SimoneCoy,4.7529186108046915
ARGCTOE122988F0925,SimoneCoy,4.868504569307218
ARWI6LR1187FB46E9F,SimoneCoy,3.2351272701016054
AR12F2S1187FB56EEF,SimoneCoy,4.659633659251012
ARZNQEM11F4C83B660,SimoneCoy,3.298469412593371
AR2CM6U1187B999EB7,MargueritaDra,4.921837263557327
ARRJNTE1187FB44E12,MargueritaDra,3.7135340307588054
AR7AA2D1187B98B415,MargueritaDra,3.1980526689001962
ARB9WJ11187B98BF17,MargueritaDra,4.494696905350038
AR0LVFQ1187B9A84E0,MargueritaDra,3.468097582751545
ARZI4B31187B991125,ShadAlv,4.500014014084192
AR6CLFP1187B9ACB94,ShadAlv,4.812062887365806
ARHDHOX122988F500E,ShadAlv,4.617797160849622
ARWMZYB1187FB480A7,ShadAlv,3.555578933670101
ARHTHC01187B9B6D2A,ShadAlv,3.4748713171772634
ARB78VW1187B98F81C,MittieSpa,4.113718000520727
ARDZJ6H1187FB387F2,MittieSpa,4.909650230925541
ARHFEBO11F50C4825A,MittieSpa,3.7882369973347503
ARHTRR71187B98F305,MittieSpa,3.246037896349222
ARABS971187B9A8509,MittieSpa,3.4453369528102957
ARZS5VW1187FB567E8,DeshawnRad,3.939047321878136
ARZ8S071187B993849,DeshawnRad,4.4211546623519276
ARKFYS91187B98E58F,DeshawnRad,4.86166340776273
AR392MV1187FB3C3FE,DeshawnRad,3.9832441190547105
ARIG6O41187B988BDD,DeshawnRad,4.809915198443053
ARE36MM1187B991E50,KiaHil,3.9127200867617953
ARI6OUG1187B989234,KiaHil,4.293431539645699
AR10USD1187B99F3F1,KiaHil,4.104287862139164
AR20CFC1187B98A25D,KiaHil,4.693371241467939
AR6TZJQ1187B9AD572,KiaHil,4.827543790228334
ARGMRRK1187FB5BE1F,PedroClo,4.877397402660034
ARJ8PZJ1187B99314F,PedroClo,4.187994127859573
ARBUHDB1187FB3E72C,PedroClo,4.640740285189848
ARTQ0WY1187B98A7B0,PedroClo,3.957279304835783
ARVCZAB12454A37E86,PedroClo,3.93739175627144
ARQCHDN1187FB4C7C2,LeilaniQui,4.613899352868408
ARGCTOE122988F0925,LeilaniQui,3.1860938538214283
ARS54I31187FB46721,LeilaniQui,4.467809044813993
ARJIE2Y1187B994AB7,LeilaniQui,4.390214467297397
ARJ7HBI1187B993719,LeilaniQui,4.636660748055803
ARSBFGV1241B9CE441,EvelineLow,3.1048339110621743
ARB5TJM1187B9A71FD,EvelineLow,3.6937019518613656
ARK7ZPW1187B99C170,EvelineLow,4.992773701104131
ARY1K701187B9A43A9,EvelineLow,4.5281783154354285
ARHFIXK1187B99D6A9,EvelineLow,3.8118360718122606
ARNFLMN1187FB50BB3,GeorgeannaPob,4.535675051469646
ARMTTWG11F4C83E6AE,GeorgeannaPob,4.84497873467317
ARE08BN1187B98FCA3,GeorgeannaPob,4.471080164206485
ARQIB731187FB3BE17,GeorgeannaPob,4.255867290877304
ARWUK9L11C8A42C37B,GeorgeannaPob,4.425212855116744
ARNLHY61187FB3A0C0,LucasStr,3.437147371837839
ARAHILU122988FD7D1,LucasStr,3.194747036203103
ARDY3451187B9A0226,LucasStr,4.717422042818971
ARHDHOX122988F500E,LucasStr,4.618274230590368
AREDBBQ1187B98AFF5,LucasStr,4.730187387423658
ARJJPQP1241B9CA062,RenayBor,4.290774107203253
ARNITNO1187FB555D3,RenayBor,3.628182286904332
ARGC7FQ1187FB409CC,RenayBor,3.088120496549889
ARHT0B11187B993CB3,RenayBor,3.009360751299935
ARYFXQ21187FB4DAEF,RenayBor,3.8476586687146153
ARF6ZTO1187FB3684F,KamalaBro,3.094065769962912
ARUFCZ41187B9A868E,KamalaBro,3.278637843394031
AR3JMC51187B9AE49D,KamalaBro,3.2045769812975484
ARK7ZPW1187B99C170,KamalaBro,3.870632277570018
ARUZS6L1187FB50A56,KamalaBro,3.4134935908667794
ARZBYDY1187FB46DD7,FaustinoTol,4.781225001614443
ARDDHGI126E2B3AA76,FaustinoTol,4.977755799074796
ARJRRJZ11F50C47E95,FaustinoTol,3.697434077718671
ARSBFGV1241B9CE441,FaustinoTol,3.737665012493342
ARF1PSM1187B9B802A,FaustinoTol,3.9168720990824912
ARI5P4N1187FB3F44D,LennaTro,3.8022073947031125
ARTK5LU1187B9A654C,LennaTro,4.400704939887215
AR7GUNF1187B990CCF,LennaTro,4.090386771308276
AR9W3X91187FB3994C,LennaTro,4.44166204274292
AROGAPH1187B98CF9C,LennaTro,4.546649341637661
ARY53RR1187B9AE485,CassondraNat,3.1075320777687723
AR82GTS1187FB5662F,CassondraNat,4.402639828563339
AR0I2BV1187FB3D89F,CassondraNat,4.775916294061902
ARXRMXD12086C1309C,CassondraNat,4.322871258192882
ARR7YYN1187FB5C015,CassondraNat,3.6437437214636605
ARE36MM1187B991E50,RenateMar,4.246791800021178
AR573WK1187FB47167,RenateMar,4.481586430278496
