TRAADYB128F92D7E73,322532
TRAADYI128E078FB38,14592
TRAADZE12903CA4FA6,750559
TRAADZE12903CA6C8C,705843
TRAAEOV128F429C931,114608
TRAAEAM128F934B199,515081
TRAAECM128F9321318,358524
TRAAEDA12903CA1EFC,704012
TRAAEDF128F930CC0F,620891
TRAAEDJ12903CCE390,765750
TRAAEDY12903CBBFA7,582133
TRAAEEH128E0795DFE,17220
TRAAEEO128F4288E88,219989
TRAAEEQ128F42180B2,227565
TRAAEHK128F92C9C79,371950
TRAAEHW128F9344FD3,558102
TRAAEIE128F9330C33,506647
TRAAEIY128F933A659,370858
TRAAEJH128E0785506,7016
TRAAEJN128F426AF50,258099
TRAAEJQ128F92C484E,313184
TRAAEJV128F423CF04,136133
TRAAELO128F9302DD1,617077
TRAAELR128F42900A1,223063
TRAAEMJ128F425A917,278999
TRAAENC128F1451DE9,19601
TRAAENM128EF33EDAA,66504
TRAAENP128F147BF32,38599
TRAAENU128F93055DA,534510
TRAAEOT128F14681B9,28331
TRAAEOU128F9309DE0,619882
TRAAEPG128F429139A,223434
TRAAERJ128F14861E1,44086
TRAAERS128F14A5562,60549
TRAAERU128F930674F,618615
TRAAERV128EF3440F2,69269
TRAAERZ128F1496921,53931
TRAAESC128EF36760E,85605
TRAAETB12903CE8EF9,820934
TRAAETC12903CC4839,762307
TRAAETD128F92F89A3,394132
TRAAETN128F9313BA2,623889
TRAAETX128F4247A15,251767
TRAAEUB12903CDD3EA,681639
TRAAEVH128F1478FDC,36979
TRAAEVS128F934861A,472701
TRAAEWC128F427D19B,291101
TRAAEWG128F930B3A4,449471
TRAAEWZ128F429284D,223800
TRAAEXM128F92D47C8,321356
TRAAEYF128EF365E8D,84954
TRAAEYW128F4238BF3,241475
TRAAEZN12903CE4910,684341
TRAAEZO128EF3626F5,83447
TRAAFKJ12903D02552,695158
TRAAFAR12903CAE7AB,708699
TRAAFBG12903CFEA3D,605576
TRAAFBP128F92D4546,377118
TRAAFCS128F92F9522,340296
TRAAFDF128F42494A2,239080
TRAAFDR128F932937A,631913
TRAAFDU128F426E91A,155956
TRAAFEA128F92ECE9E,479582
TRAAFEB128F92F8694,530141
TRAAFEI128F422D353,180171
TRAAFEU128E078581C,7307
TRAAFFI128F4258B77,278397
TRAAFFJ128F92FD11A,396537
TRAAFFR128F42719EA,156804
TRAAFFZ128F9332D58,507590
TRAAFGB12903CA3D46,573150
TRAAFGQ128F427D884,216257
TRAAFHD12903CEC1EF,599446
TRAAFHL128F933386A,418795
TRAAFHV12903CCB4E5,719712
TRAAFHY12903CB3BB3,756174
TRAAFHZ128F428D892,297347
TRAAFJW128F428A424,104765
TRAAFKB12903CCB2CA,719667
TRAAFKV128F4276D67,158558
TRAAFLH128F42470B4,252106
TRAAFLM128F1451C8C,19569
TRAAFML128F1451AF1,19532
TRAAFMS128F933AB23,509770
TRAAFMT128F429DB58,174056
TRAAFOC128F4259332,148283
TRAAFOH128E078BD7E,12843
TRAAFON128F42926FB,223779
TRAAFOR128F9343E60,470929
TRAAFOY128F146CC17,30565
TRAAFPW128F92E2555,521557
TRAAFQF128F92F8770,441824
TRAAFQL128F14AFDB4,65224
TRAAFQP12903CF90D7,603614
TRAAFRD12903CE6337,819678
TRAAFRM128F9320F58,628799
TRAAFRU128F9339158,466577
TRAAFRY128F92FDD5D,532022
TRAAFSM128F425A2C5,148547
TRAAFTE128F429545F,110238
TRAAFUJ128F933F42B,423012
TRAAFXF128F4267A2A,153811
TRAAFXR128F14858CB,43792
TRAAFYL128E07856A7,7133
TRAAFYW128F92E4147,326946
TRAAFZI128E0793205,15786
TRAAFZS12903CB5C56,756828
TRAAGIU128F931BA5B,542323
TRAAGPF12903CE027E,682725
TRAAGAM128F4255150,261941
TRAAGAM128F428DCBE,167166
TRAAGAM128F930D210,450364
TRAAGAV128F4241242,137983
TRAAGAY128F423CD9B,136083
TRAAGBF128F4224629,231517
TRAAGBF128F93417E1,556930
TRAAGCG128F421CC9F,226993
TRAAGCZ128F93210FD,358442
TRAAGDG128F92F143A,610281
TRAAGDT128E0791B20,15378
TRAAGDX128F92C20A1,310790
TRAAGEC128E079252C,15567
TRAAGEW128F149CF9E,57077
TRAAGGE128F9325E2C,413222
TRAAGHB128F426AD7E,284420
TRAAGHM128EF35CF8E,80578
TRAAGIJ128F933430E,367609
TRAAGIJ12903D0C369,789581
TRAAGIK128F4296CC2,72471
TRAAGPH128F4273C8D,287804
TRAAGPJ128F428CD1B,220917
TRAAGPP128F14A89C9,62210
TRAAGQA128F14A8872,62144
TRAAGQD128F92D2359,320217
TRAAGQD128F9303D31,534126
TRAAGRA128F9309CC9,535933
TRAAGRF12903CE3D65,774158
TRAAGRV128F93526C0,519114
TRAAGRZ12903CABEA7,664073
TRAAGSG128F92CFC6E,374782
TRAAGSZ12903CE35DE,596241
TRAAGTO128F1497E3C,54905
TRAAGUA128F93236E8,629785
TRAAGUC12903CBE90D,714686
TRAAGVF128E0789785,11305
TRAAGVM128E0784D95,4967
TRAAGWD128F146C731,30148
TRAAGWP128F9317A72,407675
TRAAGWS12903CD5E61,813106
TRAAGWV12903CF3709,601758
TRAAGXI128F93492E3,514994
TRAAGXN128F92DE52C,325335
TRAAGXN128F933DF77,468517
TRAAGXU12903C9BE30,385143
TRAAGYK128F14AC87F,63810
TRAAGZU128EF360F47,82932
TRAAGJV128F1464090,26902
TRAAGKB128F1480698,41160
TRAAGKF128F932D5A2,633532
TRAAGKQ128F92EAF39,435830
TRAAGKR12903CFC1E5,692630
TRAAGKS128F9314884,495734
TRAAGKX128F4224919,231610
TRAAGMC128F4292D0F,108997
TRAAGMJ12903CAD7D4,664484
TRAAGMZ128EF34741A,70660
TRAAGMZ128F4286827,103340
TRAAGNI128F14A0318,58365
TRAAGNL128F4299BF1,112851
TRAAGNR128F9361C3B,654026
TRAAGNS128E07824BD,1165
TRAAGNS128F9358EC6,650900
TRAAGOC128F425C5AE,149754
TRAAGOH128F42593CE,200689
TRAAGOZ128F92EB3D4,331640
TRAAHAF12903CE61A7,775105
TRAAHAU128F9313A3D,351891
TRAAHAX128F4261450,204711
TRAAHBS128F429F76A,303094
TRAAHBU12903CB9E27,580895
TRAAHCL128F42943C7,298905
TRAAHCO128F14B0844,65463
TRAAHCZ12903CD53AB,591359
TRAAHDC128EF365E45,84948
TRAAHDH128F93094B6,401583
TRAAHDK128F423BB26,135305
TRAAHDM128F429C0B1,173508
TRAAHDQ128F4271B7D,260085
TRAAHEG128E07861C3,8552
TRAAHEH128F426ABCE,265148
TRAAHEH128F427FCEF,217058
TRAAHEL128F932FBA5,365629
TRAAHEP128F424B52E,142306
TRAAHEQ128F93057B4,489673
TRAAHER128F424E6F3,196861
TRAAHER128F92D0354,318959
TRAAHER128F92E3FE9,475992
TRAAHFR12903CA2491,704169
TRAAHGY128F92F2731,478130
TRAAHHO128F92F654C,483146
TRAAHPS128F4256DE9,147150
TRAAHPX12903CEB956,599288
TRAAHPY12903CBD4AE,759507
TRAAHPZ12903CB4643,710902
TRAAHRF128F92FE234,341940
TRAAHRU128F930CF41,537289
TRAAHSL128F42A0034,116579
TRAAHSY128F147BB5C,38497
TRAAHTB128EF348C94,71245
TRAAHTH12903CCFFE1,766444
TRAAHTO128F92FC551,485464
TRAAHTO128F93380A3,369446
TRAAHTT128F42801EA,101054
TRAAHTX12903CDBBDD,593872
TRAAHUO128F93533C9,519579
TRAAHUY128F42435E8,238542
TRAAHHY128F92E32EA,475708
TRAAHHZ128F429B6E5,112159
TRAAHID128F425641F,199749
TRAAHJN128F92FFFD0,615674
TRAAHJX128F9312B83,495041
TRAAHKD128F92FE310,614982
TRAAHKE128F421389B,225610
TRAAHKE128F93053B2,489514
TRAAHLQ128F4246F56,140463
TRAAHLW12903CD8AA1,814251
TRAAHMD12903D034F4,785955
TRAAHMO128F92DE7C9,473710
TRAAHMU128F92E9676,387507
TRAAHNP128F422A02F,178972
TRAAHNP128F93495BD,515179
TRAAHOA128F425A4F7,148594
TRAAHOQ12903CC6A5A,585864
TRAAHOU128F425F461,86272
TRAAHOW12903D00E51,785167
TRAAHVW128F149005E,49824
TRAAHVY128F92E25D6,432406
TRAAHWG128F93008F9,615953
TRAAHWZ128F4269B1F,284670
TRAAHXF128F146D23E,30706
TRAAHXN128F9326097,546663
TRAAHYE128F932CFCD,505162
TRAAHYI12903CD4ED2,591261
TRAAHYK128F932A08F,460677
TRAAHYU12903CA92C2,752262
TRAAHYV128F932A425,548374
TRAAHYY128F4273BFE,94465
TRAAHZP12903CA25F4,704183
TRAAHZU128F147C1C5,38692
TRAAHZY128F422315A,176547
TRAAHHW128F934134A,423451
TRAAHPF128F424091D,137779
TRAAHVH128F92FFF92,487123
TRAAIMO128F92EB778,387930
TRAAIAE128F42AC53D,307618
TRAAIAN12903CFF16D,784530
TRAAIAO128F425B15B,279205
TRAAIAX128F930531B,534470
TRAAIBB12903CECB35,599659
TRAAIBF128F4282493,268251
TRAAIBM128F1497BC4,54831
TRAAIBP128F1494936,53228
TRAAIBU128F4262EC6,282319
TRAAIBX128F4253C8D,198771
TRAAICC12903CE71A7,597460
TRAAICW128F1496C68,54102
TRAAIDR128F145A5C2,23729
TRAAIDY128F92CA454,372122
TRAAIET128F426F476,191549
TRAAIFG12903CB0BCB,577023
TRAAIFS128E0791341,15099
TRAAIGD12903CA2F3C,572855
TRAAIHF128F426FFA8,202924
TRAAIHL128F92E6DDA,523481
TRAAIIA128F92C2273,312171
TRAAIIE128F4288BB1,219943
TRAAIII128F427D5D8,266932
TRAAIKA128F426D3BB,204355
TRAAIKC12903CF799E,603061
TRAAIKI128F4258AF9,278198
TRAAILD128F93177AC,625316
TRAAILM128F93480BB,514801
TRAAILW128F146704C,27895
TRAAIMC128F42625C6,205427
TRAAINI12903CD5C08,679118
TRAAINT128F933BBE0,421962
TRAAINW128F92E7239,386441
TRAAIQG128F425204F,145205
TRAAIQS128F9301078,533220
TRAAIRB128F147C60E,38792
TRAAIRC128F92D23C3,320227
TRAAIRG128F93265E8,502384
TRAAIRG128F935916E,650980
TRAAISG128F92DCED6,324739
TRAAITF12903CFE174,605400
TRAAIUJ128F42930A6,298751
TRAAIUK12903CD7147,723529
TRAAIUW128F4290B94,107866
TRAAIVE128F9328AB2,362789
TRAAIWH128F9352FBB,519487
TRAAIWW12903CA4BE6,750413
TRAAIWY128F92FBDC6,531324
TRAAIXG128F4297071,111284
TRAAIXG128F9349E82,645085
TRAAIXN128F428027A,254792
TRAAIXU128F4241E5C,138320
TRAAIYR12903CD290D,722546
TRAAIZJ128F92D65F8,377999
TRAAIZJ128F92F431E,337653
TRAAIZW12903CF2C05,779803
TRAAJJX12903CA5DAF,574029
TRAAJSX128F4275A1D,158078
TRAAJAB128F93368C9,465537
TRAAJAC128F148B530,46647
TRAAJAC12903CEB847,599271
TRAAJAX128F4236AD6,184178
TRAAJBI128F92F3891,656867
TRAAJBI12903CAF4A6,754458
TRAAJBP12903CC459C,806318
TRAAJBU128F9326C02,547104
TRAAJBU12903CE2831,683402
TRAAJCB128F424AB7A,142149
TRAAJCL128F4252678,273862
TRAAJCQ12903CF53D5,602078
TRAAJDK128F14AC0B0,63658
TRAAJEK128F422F55A,128198
TRAAJEK12903CE351A,818344
TRAAJET128F932E790,365212
TRAAJEW128F422C5C1,234932
TRAAJFB128F424F1E7,143949
TRAAJFD128F932843F,459959
TRAAJHI128F4275B83,158100
TRAAJIK12903CD0F6C,589557
TRAAJIT128F92D0988,319412
TRAAJJA12903CC518A,762520
TRAAJJE12903CC23A1,584413
TRAAJJG128F4284B27,293668
TRAAJJI128F933E890,468691
TRAAJJO128F426B6AE,285602
TRAAJJV128F42A2F99,117983
TRAAJJW128F4298683,171741
TRAAJJW12903CBDDCB,714469
TRAAJKC128F933E19D,373693
TRAAJKJ128F92FB44F,395595
TRAAJLD12903CF33B7,735086
TRAAJLL128EF368888,86104
TRAAJLY128F42A04A1,116697
TRAAJMH128E0785407,6949
TRAAJNM12903CF4750,735425
TRAAJNZ128F427499C,211777
TRAAJOA128F145FB71,25501
TRAAJOU128E07872DF,9044
TRAAJPG128F42292ED,233799
TRAAJPJ128F9333092,507612
TRAAJPW128F42311BD,181875
TRAAJRN128F92EFDDB,334942
TRAAJRN12903CA21A0,703963
TRAAJRT128F149E890,57665
TRAAJSV128F92F8EB8,340161
TRAAJTE128F9321F43,544952
TRAAJTI128F4296560,171003
TRAAJUM128F424E174,143396
TRAAJUT12903CF126E,601056
TRAAJUW128F421A996,228404
TRAAJUX128F931258F,351390
TRAAJVJ128F42570AD,199953
TRAAJVW128F9300B16,793780
TRAAJWM128F9346ADB,643693
TRAAJWX128EF3551F7,77417
TRAAJXA128F932DAE2,633772
TRAAJXD12903CD0420,766512
TRAAJXQ128F42A316B,118032
TRAAJXQ128F92E65BF,329135
TRAAJXX128F4239802,186120
TRAAJYJ128F9311839,452637
TRAAJYK128F9334E51,367941
TRAAJYX128F4255568,276924
TRAAJZD128F4290EB3,108114
TRAAKAG128F4275D2A,212164
TRAAKAS128F4246013,193554
TRAAKAS128F4268ED0,261873
TRAAKAV128F931BE25,409813
TRAAKBC12903CADFD4,577223
TRAAKBQ12903CACE08,708170
TRAAKCG12903CAF1B1,577247
TRAAKCH128F42609D0,280710
TRAAKDF128F92FA302,440990
TRAAKDG128F42A0ECB,302176
TRAAKDJ12903D09573,697880
TRAAKDN128F930A7B8,620080
TRAAKDP12903CACABD,753537
TRAAKFF128F42B69BD,310000
TRAAKHC12903CF6231,602583
TRAAKHQ128F4289A3F,295619
TRAAKIM12903D04F4A,696171
TRAAKIU12903CBEF3A,583365
TRAAKIZ128F422CC1C,180018
TRAAKJE128F930987C,535852
TRAAKQS128F4224DE1,177029
TRAAKQU128F148F702,48647
TRAAKRC128F4251C88,273772
TRAAKRN128F92FF8D0,532733
TRAAKRY128F429361F,109243
TRAAKSB128F42708F9,91933
TRAAKSB128F934D73A,517150
TRAAKSH128F422E88C,236015
TRAAKSP128F9315A7E,352815
TRAAKSR128F93593F0,565232
TRAAKSY128F930CA3E,620790
TRAAKTI128F92E982D,524991
TRAAKTJ128F4272C19,211109
TRAAKTK128F9343DCC,512234
TRAAKTM128F14A0011,58253
TRAAKTS128F429F622,301913
TRAAKUB128F421A5CE,228305
TRAAKUC128F934FDDE,647566
TRAAKUW128F934F350,561531
TRAAKUZ128F423F40A,190807
TRAAKJJ128F4228346,124344
TRAAKJK12903CB660B,667860
TRAAKJO128F9328647,503391
TRAAKJU128F42667AC,283033
TRAAKKM128F92EFEDA,437426
TRAAKLG128F930E6DF,621699
TRAAKLG128F93453BB,513877
TRAAKLQ12903CB0D25,798758
TRAAKLX128F934CEE4,560837
TRAAKMD128F1497E6C,54913
TRAAKMS12903CDCF78,681545
TRAAKMU128F9355D15,564010
TRAAKMX128F934B494,560038
TRAAKNS12903CC5198,762519
TRAAKOJ128F932BF6B,461285
TRAAKOM12903D14D9F,792743
TRAAKOV12903CA721B,795190
TRAAKPL128F42925A9,296697
TRAAKPV128EF361BE1,83212
TRAAKQA128F424B272,195407
TRAAKQJ128EF366459,85206
TRAAKVD12903CE8474,776019
TRAAKVQ128F425C39D,52070
TRAAKVW128F426205A,282387
TRAAKVZ12903D074BB,696947
TRAAKWR128F931B29F,626629
TRAAKXC128F42635F2,206067
TRAAKXN128F92E71B1,477268
TRAAKXQ12903CC0143,715211
TRAAKYB128F4264670,87819
TRAAKYE128F93120B4,452823
TRAAKYG128F92DF734,430774
TRAAKYK128F92F7ADD,529916
TRAAKYL128F423FD45,245517
TRAAKYR128F930397A,446643
TRAAKZD128F9313B43,453670
TRAAKZG128F932EAA6,462387
TRAAKZJ128F92E542F,328290
TRAAKZS128F426AEAF,284057
TRAAKJJ128F14557D7,21748
TRAAKQJ128F92D65A2,322000
TRAAKVA128F934E69E,517488
TRAALNZ128F934B373,560013
TRAALSV128F4282B9B,162273
TRAALAA128F4246751,271115
TRAALAC12903D04604,695927
TRAALAH128E078234A,1078
TRAALBU128F92EC05A,479108
TRAALCA128F424A132,256999
TRAALCE12903CC0745,583745
TRAALCM128F4264370,281713
TRAALCN128F424A046,248806
TRAALDI128EF35F6DD,81653
TRAALDU128F930D56B,492999
TRAALEK12903CCCEAF,763934
TRAALEO128F42A7AEA,120640
TRAALFH128F4232CFE,182598
TRAALFZ12903CBE803,714668
TRAALGX12903CEDBE3,822987
TRAALGY12903CBA247,669354
TRAALHD12903D0BD6A,789426
TRAALJE128F934151A,641320
TRAALJJ12903CACBAE,753556
TRAALJP12903CA78CC,574584
TRAALJZ128F428EA4F,106104
TRAALKB128F930B65D,348499
TRAALMD128F934A826,559750
TRAALMJ128E0785DF5,8426
TRAALNG12903D014E9,785362
TRAALNI128F14A59FB,60647
TRAALOF128F427FE6B,217090
TRAALPA128F1451DB0,19597
TRAALPK128F427641F,244493
TRAALPN128F9336DC1,420186
TRAALPQ128F42A1618,303417
TRAALQA12903D0DC75,699896
TRAALQD128F423F352,190786
TRAALQN128E07931A4,15779
TRAALQN128F4264030,16114
TRAALQT128F9318973,625745
TRAALRL128F92EDA8A,333451
TRAALRO12903CB375C,756084
TRAALRQ128F92CF1A4,424348
TRAALRZ128F429024E,298921
TRAALSG128F42B180D,308572
TRAALSU128F4217A7D,227390
TRAALTN128F93087C0,401300
TRAALUF128F4247FCD,194253
TRAALUX12903CFD50B,605167
TRAALUZ128F932B42B,548588
TRAALVQ128F932C7E0,364344
TRAALVQ128F933B48C,510517
TRAALWA128F4265A18,88226
TRAALWY128F423EE73,190505
TRAALWZ128F930A4F0,347721
TRAALWZ12903D0D33A,699548
TRAALXA128F14A5393,60511
TRAALYN128F1452482,19898
TRAALZC128F92E11A6,474726
TRAALZN128F932D457,364642
TRAALZY128F932CAE9,633149
TRAAMKL128F9347D8A,472444
TRAAMSH128F14735B3,34489
TRAAMAI128F426A0AD,265060
TRAAMBM128F4248306,194327
TRAAMBM128F933DBBF,511423
TRAAMCO128F14704B2,32814
TRAAMCQ128F4259A2F,278754
TRAAMCW12903CE2589,818001
TRAAMDH12903CCF659,766268
TRAAMDL128F92F9AC8,701906
TRAAMDQ128F4224FBF,231826
TRAAMDR128F42A018A,174770
TRAAMDZ128F146340C,26696
TRAAMER128F426EF40,210108
TRAAMES128F42AF068,307651
TRAAMFF12903CE8107,597812
TRAAMFG128F92FDEA2,614890
TRAAMFT128F93128AD,538734
TRAAMGC128F42582D2,244511
TRAAMGJ12903CD315C,767591
TRAAMGZ12903CD2A24,677978
TRAAMHG128F92ED7B2,389058
TRAAMHN128F42956E6,224789
TRAAMHR128F426E6D6,209882
TRAAMII128F933B583,554760
TRAAMIL12903CC949C,674756
TRAAMIO128EF3626C3,83444
TRAAMJP128F9302722,533751
TRAAMJY128F92F5919,528941
TRAAMKI128F428537A,293622
TRAAMKP12903CC74F4,763206
TRAAMKW128F4244A1A,240704
TRAAMKW128F4249CF0,239244
TRAAMLH128F428C4F3,105410
TRAAMLM128F930C1FB,349249
TRAAMLN128F92F9634,394670
TRAAMLX12903CF5B92,780937
TRAAMOP128F9333CA4,635881
TRAAMPA128F92E7D0D,329967
TRAAMPD128F145CE7C,24546
TRAAMQD128F4294721,224506
TRAAMQV128F4280C07,48570
TRAAMRD128F93433A9,470640
TRAAMRE128F4298E7D,171909
TRAAMRI128F932C16D,632900
TRAAMRO128F92F20D7,391414
TRAAMRO12903CE9F57,598689
TRAAMSO128EF348DCC,71267
TRAAMSZ128F423DCB0,243528
TRAAMTG128F933686E,420106
TRAAMUY128F4283222,95543
TRAAMUZ128F9327055,413769
TRAAMVG128F4236DB4,132490
TRAAMWH128F424164B,191592
TRAAMWY12903CFF045,784350
TRAAMXH128F93043AA,534212
TRAAMXN128F148AD52,46447
TRAAMXP128F424A8D9,142066
TRAAMXP128F4264F6A,282150
TRAAMYH128F9335C78,465231
TRAAMYQ128F148B753,46723
TRAAMYQ128F9319E29,626116
TRAAMZB12903CAB002,575880
TRAAMZR128F9315DCC,539974
TRAAMZV128F149A302,55968
TRAAMZV128F42AB2CE,122219
TRAANJI128F426B696,258281
TRAANRJ128F931D72D,454531
TRAANBG128F931A60C,626288
TRAANBH128F9345A6C,558289
TRAANCP128F426A9B7,208715
TRAANDK128F42842F2,293582
TRAANDL128F425A4F2,148594
TRAANDT128F4295DC0,224917
TRAANEA12903CF1452,734422
TRAANEJ128F9305484,344499
TRAANEK128F427D2D5,250168
